"Identificador,""Nombre"",""Unidad"",""Categoría del producto"",""Línea de Producto"",""Tipo de producto"",""Grupo de impuesto"",""Compra"",""Venta"",""Almacenado"",""Marca"",""Activo"",""Producto Genérico""";;;;;;;;;;;;;;;;;;;;;;;;;;
"LPR1320/RC13630/CET0021,""1320/1160 LASERJET PRESSURE ROLLER LPR1320/RC13630/CET0021"",""UNIDADES"",""NACIONAL"",""2553-SERVICIO DE MANTENIMIENTO IMPRESORA HP"",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"SeguroParaBisagra,""1 par de seguro para bisagra"",""UNIDADES"",""IMPORTADO"",""2641-PARTES PARA IMPRESORAS"",""Artículo"",""IGV"",""true"",""true"",""true"",""HP"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"008R13086,""2ND BTR ASSEMBLY PARA LA XEROX  WC 7120 008R13086"",""UNIDADES"",""NACIONAL"",""935-PIEZAS  XEROX"",""Artículo"",""IGV"",""true"",""true"",""true"",""XEROX"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"Respirador/N95/3M?,""3M? Respirador 1860, N95 Marca 3M Caja X 20 UND."",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"RM12524/Q7829-67934/RM13008,""5200 LASERJET FUSOR 220V RM12524/Q7829-67934/RM13008"",""UNIDADES"",""NACIONAL"",""914-FOTOCONDUCTOR LEXMARK "",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"726719-B21,""726719-B21-HP 16GB (1X16GB) DUAL RANK X4 DDR4-2133 CAS-15-15-15 REGISTERED MEMORY KIT"",""UNIDADES"",""NACIONAL"",""2734-ACCESORIOS"",""Artículo"",""IGV"",""true"",""true"",""true"",""HP"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"DAP-1360,""ACCESS POINT DAP-1360 D-LINK WIRELESS"",""UNIDADES"",""NACIONAL"",""1030-ACCESS POINT D-LINK"",""Artículo"",""IGV"",""true"",""true"",""true"",""D-LINK"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"DAP-2360,""Access Point D-Link DAP-2360, Indoor, 802.11b/g/n, RJ-45 GbE, PoE."",""UNIDADES"",""NACIONAL"",""809-TONER HP"",""Artículo"",""IGV"",""true"",""true"",""true"",""D-LINK"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"DAP-3310,""ACCESS POINT OUTDOOR WIRELESS N POE DAP-3310"",""UNIDADES"",""NACIONAL"",""2556-ACCESS POINT DLINK"",""Artículo"",""IGV"",""true"",""true"",""true"",""D-LINK"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"TLWA-901ND,""ACCESS POINT T-PLINK TLWA-901ND"",""UNIDADES"",""NACIONAL"",""2687-ACCESORIOS DE COMPUTO"",""Artículo"",""IGV"",""true"",""true"",""true"",""T-PLINK"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ADAPTADORESDEENCHUFE,""ADAPTADORES DE ENCHUFE IZIPAY"",""UNIDADES"",""IMPORTADO"",""2734-ACCESORIOS"",""Artículo"",""IGV"",""true"",""true"",""true"",""Prinstyle"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"DWA-123,""ADAPTADOR USB D-LINK DWA-123"",""UNIDADES"",""NACIONAL"",""2697-ADAPTADOR D-LINK"",""Artículo"",""IGV"",""true"",""true"",""true"",""D-LINK"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"CM209,""ADAPTER USB A RED  UGREEM - USB 3.0 ? 1000 Mbps GBE CM209 ALUMINIO"",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"CF-288-60011,""ADF CABLE FLOT  LESERJET PRO 400/425DN/MFP/425DW CF-288-60011"",""UNIDADES"",""IMPORTADO"",""1002-KIT DE MANTENIMIENTO HP "",""Artículo"",""IGV"",""true"",""true"",""true"",""HP"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"CF288-60027/CF288-60,""ADF HINGE ASSY (BISAGRAS) LESERJET PRO 400/425DN/MFP/425DW CF288-60027/CF288-60"",""UNIDADES"",""NACIONAL"",""2687-ACCESORIOS DE COMPUTO"",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"CB780-60032/CB780-80008,""ADF KIT ROLLER M127,M128,M1212,M130,M227"",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"",""COMPATIBLE"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"MODENCLARO,""ADSL MODEN CLARO INTERNET "",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"AEROSOLMULTI,""AEROSOL MULTIUSOS WD-40 GRANDE 11 ONZ"",""UNIDADES"",""NACIONAL"",""2669-IMPLEMENTO PARA  MANTENIMIENTO DE IMPRESORAS"",""Artículo"",""IGV"",""true"",""true"",""true"",""GENERICO"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"AGENDA,""AGENDA 2022 ELEGANT MOD COLOR NEGRA"",""UNIDADES"",""NACIONAL"",""2752-UTILES DE OFICINA"",""Artículo"",""IGV"",""true"",""true"",""true"",""ATENAS"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"AGENDA22PRINSTYLEP05,""AGENDA 2022 PRINSTYLE- PRINSUPE BLOCK DE NOTAS DIARIAS"",""UNIDADES"",""IMPORTADO"",""2727 - TONER Prinstyle"",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"AGENDAS/PRINSTYLE,""AGENDAS PRINSTYLE"",""UNIDADES"",""IMPORTADO"",""2682-UTILES DE OFICINA"",""Artículo"",""IGV"",""true"",""true"",""true"",""Prinstyle"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"TAF1-I211-2BOFUS1-1,""Alcatel One Touch - 7 - 4 GB TAF1-I211-2BOFUS1-1"",""UNIDADES"",""NACIONAL"",""2703-TABLETAS"",""Artículo"",""IGV"",""true"",""true"",""true"",""ALCATEL"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"GEL400ML,""ALCOHOL GEL DE 400ML CON TAPA CHUPON"",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALCOHOL/GELALOE1LT,""ALCOHOL GEL DE ÁLOE  BOTELLA DE 1 LITRO C/TAPA DISPENSADOR"",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALCOHOL/GEL/GALON,""ALCOHOL GEL DE ÁLOE GALON DE 3.8 LITRO C/TAPA ROSCA"",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALCOHOLISOP,""ALCOHOL ISOPREPILICO 1 GALON"",""UNIDADES"",""NACIONAL"",""811-TONER XEROX"",""Artículo"",""IGV"",""true"",""true"",""true"",""PROMART"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALCOHOL1LT,""ALCOHOL LIQUIDO DE 96% PURO BOTELLA DE 1 LITRO C/TAPA ROSCA"",""UNIDADES"",""NACIONAL"","""",""Artículo"",""IGV"",""true"",""true"",""true"","""",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALECATECORTE,""ALECATE DE CORTE WINGS  AMARILLO Y NEGRO  CORTE OSTO 14.90"",""UNIDADES"",""IMPORTADO"","""",""Artículo"",""IGV"",""true"",""true"",""true"",""COMPATIBLE"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALGODONMANT,""ALGODON PARA MANTENIMIENTO DE IMPRESORAS"",""UNIDADES"",""NACIONAL"",""2726-ESCRITORIOS DE OFICINA"",""Artículo"",""IGV"",""true"",""true"",""true"",""INKA FARMA"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"CF288-60029/CF288-60011,""ALIMENTADOR ADF HP PARA IMPRESORA Pro 400 serie M425DN M 425 425DN"",""UNIDADES"",""IMPORTADO"",""1165-PIEZAS PARA IMPRESORA HP"",""Artículo"",""IGV"",""true"",""true"",""true"",""HP"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ADV-AIO-ADV24A,""ALL-IN-ONE ADVANCE AIO ADV24A, 23.8"""" IPS, INTEL CELERON N3350 1.1 GHZ, 4GB DDR3,EMMC 64GB."",""UNIDADES"",""IMPORTADO"",""2549-PC ADVANCE"",""Artículo"",""IGV"",""true"",""true"",""true"",""ADVANCE"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"PCAIO24AI2410,""ALL-IN-ONE ADVANCE AIO AI2410, 23.8"""" IPS, INTEL CELERON N3350 1.1 GHZ, 4GB DDR3,EMMC 64GB. CON CAMARA WED"",""UNIDADES"",""IMPORTADO"",""2549-PC ADVANCE"",""Artículo"",""IGV"",""true"",""true"",""true"",""ADVANCE"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"F0B400P0LD,""All-in-One Lenovo C40-30, 21.5 FHD LED, Intel Core i3-5005U 2.0GHz, 4GB DDR3, 1TB SATA  F0B400P0LD"",""UNIDADES"",""NACIONAL"",""2734-ACCESORIOS"",""Artículo"",""IGV"",""true"",""true"",""true"",""LENOVO"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"F0BY001KLD,""All-in-One Lenovo Ideacentre 300, 23 LED, Intel Core i5-6200U 2.30GHz, 4GB DDR4  F0BY001KLD"",""UNIDADES"",""NACIONAL"",""2655-PC LENOVO"",""Artículo"",""IGV"",""true"",""true"",""true"",""LENOVO"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"F0G000TULD,""ALL-IN-ONE LENOVO IDEACENTRE AIO 3 24ITL6, 23.8"""" FHD IPS, CORE I3-1115G4 3.0 / 4.1GHZ"",""UNIDADES"",""IMPORTADO"",""2600-PC LENOVO"",""Artículo"",""IGV"",""true"",""true"",""true"",""LENOVO"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"10F5A02600,""All-in-One Lenovo M900z, 23.8  FHD 1920x1080, Intel Core i7-6700 3.4GHz, 8GB DDR4, 1TB 10F5A02600"",""UNIDADES"",""NACIONAL"",""2600-PC LENOVO"",""Artículo"",""IGV"",""true"",""true"",""true"",""LENOVO"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"10F4A01J00,""All-in-One Lenovo M900z, 23.8  FHD MultiTouch, Intel Core i5-6500 3.2GHz, 4GB DDR4, 500GB 10F4A01J00"",""UNIDADES"",""NACIONAL"",""2655-PC LENOVO"",""Artículo"",""IGV"",""true"",""true"",""true"",""LENOVO"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
"ALMANAQUE,""ALMANAQUE D EPARED LATECPRODUCT IMPRESORA FULL COLOR 70X50"",""UNIDADES"",""NACIONAL"",""1868-ALMANAQUE LATECPRODUCT"",""Artículo"",""IGV"",""true"",""true"",""true"",""LATECPRODUCT"",""true"",""""";;;;;;;;;;;;;;;;;;;;;;;;;;
